,Left Hand Side,Right Hand Side,Support,Confidence,Lift
60,Dryer_No_9,Washer_No_4,0.040983606557377046,0.41666666666666663,2.824074074074074
61,Kids_Category_young,With_Kids_yes,0.045081967213114756,0.40740740740740744,5.522633744855968
62,pants_type_short,Race_chinese,0.05327868852459016,0.65,2.0597402597402596
63,Shirt_Colour_brown,Spectacles_no,0.040983606557377046,0.5263157894736842,2.1052631578947367
64,Shirt_Colour_brown,Wash_Item_clothes,0.040983606557377046,0.5263157894736842,2.253000923361034
65,Dryer_No_10,Body_Size_fat,0.05737704918032787,0.4375,2.3722222222222222
66,Washer_No_5,Body_Size_fat,0.04918032786885246,0.4,2.2181818181818183
67,Pants_Colour_blue,Body_Size_fat,0.040983606557377046,0.39999999999999997,2.6378378378378375
68,Kids_Category_young,Body_Size_fat,0.04918032786885246,0.4444444444444444,6.777777777777777
69,Shirt_Colour_blue,Body_Size_fat,0.040983606557377046,0.43478260869565216,3.536231884057971
70,Body_Size_fat,pants_type_short,0.040983606557377046,0.5555555555555555,2.1863799283154117
71,Gender_female,Body_Size_moderate,0.05737704918032787,0.823529411764706,2.2326797385620916
72,Dryer_No_7,Body_Size_moderate,0.06967213114754098,0.4857142857142857,2.3238095238095235
73,Pants_Colour_purple,Body_Size_moderate,0.040983606557377046,0.7142857142857142,3.5568513119533525
74,Kids_Category_young,Body_Size_moderate,0.045081967213114756,0.40740740740740744,5.522633744855968
75,Body_Size_moderate,pants_type_short,0.06967213114754098,0.5483870967741935,2.1581685744016648
76,Body_Size_moderate,shirt_type_long sleeve,0.040983606557377046,0.47619047619047616,2.192273135669362
77,Body_Size_moderate,pants_type_short,0.05737704918032787,0.5599999999999999,2.2038709677419352
78,Body_Size_thin,Race_malay,0.040983606557377046,0.5882352941176471,2.20814479638009
79,Shirt_Colour_black,Body_Size_thin,0.05327868852459016,0.3823529411764706,2.275466284074606
80,Dryer_No_10,Washer_No_4,0.04918032786885246,0.375,2.178571428571429
81,Dryer_No_10,Spectacles_no,0.13114754098360656,1.0,2.0854700854700856
82,Dryer_No_10,Washer_No_4,0.11475409836065574,0.875,2.0528846153846154
83,Dryer_No_7,Race_chinese,0.04918032786885246,0.34285714285714286,2.0914285714285716
84,Kids_Category_young,Dryer_No_8,0.045081967213114756,0.40740740740740744,2.4851851851851854
85,Kids_Category_young,Dryer_No_8,0.08196721311475409,0.7407407407407407,5.648148148148148
86,Washer_No_6,Race_chinese,0.07377049180327869,0.48648648648648646,2.472972972972973
87,Washer_No_5,Dryer_No_8,0.06557377049180328,0.5333333333333333,2.7111111111111112
88,shirt_type_long sleeve,Dryer_No_8,0.0778688524590164,0.3584905660377359,2.186792452830189
89,Washer_No_3,Shirt_Colour_white,0.05737704918032787,0.35000000000000003,2.0333333333333337
90,Shirt_Colour_white,Dryer_No_8,0.08196721311475409,0.32786885245901637,2.0
91,Spectacles_yes,Dryer_No_8,0.06147540983606557,0.3488372093023256,2.1279069767441863
92,Washer_No_3,Dryer_No_8,0.05737704918032787,0.35000000000000003,2.66875
93,Dryer_No_9,Pants_Colour_black,0.05327868852459016,0.5416666666666666,2.3601190476190474
94,Kids_Category_baby,Gender_female,0.040983606557377046,0.909090909090909,2.1125541125541125
95,Kids_Category_baby,Gender_female,0.045081967213114756,1.0,7.176470588235294
96,Kids_Category_baby,Gender_female,0.045081967213114756,1.0,3.0886075949367084
97,Kids_Category_young,Gender_female,0.045081967213114756,0.40740740740740744,2.761316872427984
98,Kids_Category_young,Gender_female,0.06967213114754098,0.6296296296296295,4.518518518518518
99,Pants_Colour_purple,Gender_female,0.04918032786885246,0.8571428571428571,2.2015037593984963
100,Race_chinese,pants_type_short,0.06557377049180328,0.5161290322580645,2.031217481789802
101,Race_malay,shirt_type_long sleeve,0.09836065573770492,0.3692307692307692,2.3708502024291493
102,Gender_female,shirt_type_long sleeve,0.040983606557377046,0.8333333333333333,3.8364779874213832
103,Wash_Item_blankets,With_Kids_yes,0.040983606557377046,0.4545454545454545,2.174688057040998
104,Gender_female,With_Kids_yes,0.040983606557377046,0.5263157894736842,2.5180598555211557
105,shirt_type_long sleeve,Gender_female,0.15163934426229508,0.6981132075471699,2.0039955604883466
106,Kids_Category_young,Gender_male,0.040983606557377046,0.37037037037037035,5.315904139433552
107,Spectacles_yes,Gender_male,0.06967213114754098,0.3953488372093023,2.097067745197169
108,Gender_male,Washer_No_3,0.045081967213114756,0.3548387096774194,2.1645161290322585
109,Kids_Category_baby,Spectacles_no,0.040983606557377046,0.909090909090909,4.822134387351778
110,Kids_Category_baby,With_Kids_yes,0.045081967213114756,1.0,5.422222222222222
111,Pants_Colour_blue,shirt_type_long sleeve,0.040983606557377046,0.39999999999999997,2.076595744680851
112,Race_foreigner ,shirt_type_long sleeve,0.040983606557377046,0.43478260869565216,2.0016406890894176
113,Shirt_Colour_green,Kids_Category_no_kids,0.040983606557377046,0.5555555555555555,2.259259259259259
114,shirt_type_long sleeve,Kids_Category_no_kids,0.0942622950819672,0.4339622641509434,2.205974842767296
115,Shirt_Colour_grey,shirt_type_long sleeve,0.045081967213114756,0.5,2.595744680851064
116,Kids_Category_no_kids,Spectacles_yes,0.04918032786885246,0.46153846153846156,2.6189624329159216
117,Kids_Category_toddler,Spectacles_no,0.04918032786885246,1.0,5.304347826086957
118,Kids_Category_toddler,With_Kids_yes,0.045081967213114756,0.9166666666666667,5.885964912280702
119,Kids_Category_toddler,With_Kids_yes,0.045081967213114756,0.9166666666666667,6.390476190476192
120,Kids_Category_toddler,With_Kids_yes,0.040983606557377046,0.8333333333333333,4.518518518518518
121,Kids_Category_young,With_Kids_yes,0.04918032786885246,0.4444444444444444,7.229629629629629
122,Kids_Category_young,Shirt_Colour_white,0.040983606557377046,0.37037037037037035,6.0246913580246915
123,Kids_Category_young,Spectacles_no,0.0942622950819672,0.8518518518518519,4.518518518518519
124,Kids_Category_young,Wash_Item_clothes,0.040983606557377046,0.37037037037037035,2.582010582010582
125,Kids_Category_young,With_Kids_yes,0.0942622950819672,0.8518518518518519,5.469785575048733
126,Kids_Category_young,With_Kids_yes,0.045081967213114756,0.40740740740740744,7.100529100529101
127,Kids_Category_young,With_Kids_yes,0.040983606557377046,0.37037037037037035,3.6148148148148147
128,Kids_Category_young,With_Kids_yes,0.07377049180327869,0.6666666666666666,4.647619047619048
129,Kids_Category_young,With_Kids_yes,0.09836065573770492,0.8888888888888888,4.819753086419753
130,Race_chinese,Washer_No_3,0.045081967213114756,0.3548387096774194,2.1645161290322585
131,Pants_Colour_blue,shirt_type_long sleeve,0.040983606557377046,0.39999999999999997,2.269767441860465
132,Pants_Colour_blue,With_Kids_no,0.040983606557377046,0.39999999999999997,2.076595744680851
133,Pants_Colour_blue,shirt_type_long sleeve,0.04918032786885246,0.48,2.3424
134,Race_chinese,pants_type_short,0.04918032786885246,0.6666666666666666,2.6236559139784945
135,Race_foreigner ,shirt_type_long sleeve,0.045081967213114756,0.40740740740740744,2.3668430335097006
136,With_Kids_no,shirt_type_long sleeve,0.040983606557377046,0.43478260869565216,2.0016406890894176
137,Race_foreigner ,shirt_type_long sleeve,0.045081967213114756,0.47826086956521746,2.2018047579983597
138,Shirt_Colour_green,Spectacles_no,0.040983606557377046,0.5555555555555555,2.085470085470085
139,Shirt_Colour_green,With_Kids_no,0.040983606557377046,0.5555555555555555,2.259259259259259
140,Shirt_Colour_green,Race_indian,0.040983606557377046,0.6249999999999999,2.0333333333333328
141,Washer_No_5,Race_indian,0.06557377049180328,0.64,2.082133333333333
142,Race_malay,shirt_type_long sleeve,0.10245901639344263,0.3846153846153846,2.1824686940966007
143,shirt_type_long sleeve,With_Kids_no,0.0942622950819672,0.4339622641509434,2.205974842767296
144,shirt_type_long sleeve,Race_malay,0.10655737704918032,0.49056603773584906,2.028781579788935
145,Shirt_Colour_blue,shirt_type_long sleeve,0.040983606557377046,0.43478260869565216,2.1217391304347823
146,Shirt_Colour_grey,shirt_type_long sleeve,0.040983606557377046,0.4545454545454545,2.6406926406926403
147,Shirt_Colour_grey,shirt_type_long sleeve,0.040983606557377046,0.4545454545454545,2.579281183932346
148,Shirt_Colour_grey,With_Kids_no,0.045081967213114756,0.5,2.595744680851064
149,Shirt_Colour_grey,shirt_type_long sleeve,0.040983606557377046,0.4545454545454545,2.218181818181818
150,Shirt_Colour_white,pants_type_short,0.040983606557377046,0.7142857142857142,2.811059907834101
151,Spectacles_no,With_Kids_yes,0.045081967213114756,0.44,2.105098039215686
152,Spectacles_yes,Wash_Item_clothes,0.05737704918032787,0.32558139534883723,2.2697674418604654
153,With_Kids_no,Spectacles_yes,0.04918032786885246,0.46153846153846156,2.6189624329159216
154,pants_type_long,Spectacles_yes,0.040983606557377046,0.37037037037037035,2.101636520241171
155,Washer_No_3,Spectacles_yes,0.04918032786885246,0.30000000000000004,2.2875
156,Kids_Category_young,Basket_Size_big,0.040983606557377046,0.37037037037037035,2.101636520241171
157,Kids_Category_young,Basket_Size_big,0.040983606557377046,0.37037037037037035,2.824074074074074
158,Kids_Category_young,Basket_Size_big,0.0860655737704918,0.7777777777777778,5.4222222222222225
159,Spectacles_yes,Basket_Size_big,0.05327868852459016,0.3023255813953488,2.3052325581395348
160,Washer_No_3,Basket_Size_big,0.05327868852459016,0.325,2.265714285714286
161,Basket_colour_black,Body_Size_thin,0.045081967213114756,0.5789473684210527,2.2072368421052633
162,Basket_colour_black,Body_Size_thin,0.04918032786885246,0.4444444444444444,2.008230452674897
163,Basket_colour_red,Body_Size_moderate,0.040983606557377046,0.6666666666666666,2.357487922705314
164,shirt_type_long sleeve,Basket_colour_red,0.040983606557377046,0.37037037037037035,2.2041553748870824
165,Body_Size_moderate,Attire_casual,0.04918032786885246,0.3870967741935484,2.009608785175017
166,Body_Size_thin,Attire_casual,0.05737704918032787,0.3888888888888889,2.0189125295508275
167,Washer_No_6,Dryer_No_8,0.045081967213114756,0.40740740740740744,2.3668430335097006
168,Gender_female,pants_type_short,0.04918032786885246,0.5714285714285714,2.248847926267281
169,Race_chinese,Attire_casual,0.045081967213114756,0.42307692307692313,2.0241327300150833
170,Spectacles_yes,Gender_male,0.040983606557377046,0.3225806451612903,2.0181968569065343
171,Dryer_No_7,Body_Size_moderate,0.045081967213114756,0.31428571428571433,2.191020408163266
172,Dryer_No_7,Body_Size_moderate,0.05327868852459016,0.37142857142857144,2.5174603174603174
173,Washer_No_5,Body_Size_moderate,0.040983606557377046,0.4545454545454545,2.016528925619834
174,Kids_Category_young,Body_Size_moderate,0.040983606557377046,0.37037037037037035,2.582010582010582
175,Kids_Category_young,Body_Size_moderate,0.045081967213114756,0.40740740740740744,7.646723646723648
176,Body_Size_moderate,Attire_casual,0.05327868852459016,0.4193548387096774,2.0063251106894366
177,Body_Size_moderate,Shirt_Colour_white,0.040983606557377046,0.37037037037037035,2.008230452674897
178,Race_indian,Body_Size_moderate,0.045081967213114756,0.6111111111111112,2.161030595813205
179,Body_Size_moderate,Attire_casual,0.05327868852459016,0.5199999999999999,2.4878431372549015
180,Shirt_Colour_red,Body_Size_thin,0.040983606557377046,0.5555555555555555,2.118055555555555
181,Shirt_Colour_black,Gender_male,0.04918032786885246,0.35294117647058826,2.1004304160688667
182,Shirt_Colour_black,Body_Size_thin,0.04918032786885246,0.35294117647058826,2.5328719723183393
183,Shirt_Colour_black,Body_Size_thin,0.06557377049180328,0.4705882352941177,2.1263616557734206
184,Dryer_No_10,Spectacles_no,0.0860655737704918,1.0,2.0854700854700856
185,Dryer_No_10,Wash_Item_clothes,0.0778688524590164,0.9047619047619048,2.0631953716065867
186,Dryer_No_10,Washer_No_4,0.07377049180327869,0.8571428571428571,2.010989010989011
187,Dryer_No_7,Race_chinese,0.045081967213114756,0.31428571428571433,2.191020408163266
188,Attire_casual,Washer_No_4,0.0942622950819672,0.8846153846153846,2.0754437869822486
189,Washer_No_3,Gender_female,0.07377049180327869,0.45,2.196
190,Spectacles_yes,Gender_male,0.0860655737704918,0.6774193548387096,2.040621266427718
191,Kids_Category_young,Dryer_No_8,0.040983606557377046,0.37037037037037035,2.582010582010582
192,Kids_Category_young,Dryer_No_8,0.05737704918032787,0.5185185185185185,5.75084175084175
193,Washer_No_6,Race_chinese,0.05737704918032787,0.3783783783783784,2.367290367290367
194,Washer_No_5,Dryer_No_8,0.045081967213114756,0.3666666666666667,2.418018018018018
195,Race_malay,Dryer_No_8,0.045081967213114756,1.0,2.0165289256198347
196,shirt_type_long sleeve,Dryer_No_8,0.045081967213114756,0.40740740740740744,2.4851851851851854
197,Washer_No_3,Shirt_Colour_white,0.04918032786885246,0.30000000000000004,2.0914285714285716
198,Shirt_Colour_white,Dryer_No_8,0.06147540983606557,0.3333333333333333,2.033333333333333
199,Spectacles_yes,Dryer_No_8,0.05327868852459016,0.3023255813953488,2.107641196013289
200,Washer_No_3,Dryer_No_8,0.05327868852459016,0.325,3.6045454545454545
201,Dryer_No_8,Washer_No_3,0.045081967213114756,0.34375,2.0968750000000003
202,Attire_casual,Gender_male,0.040983606557377046,0.5882352941176471,2.0215410107705054
203,Dryer_No_9,Pants_Colour_black,0.040983606557377046,0.41666666666666663,2.4206349206349205
204,Attire_casual,Washer_No_4,0.06147540983606557,0.8823529411764707,2.070135746606335
205,shirt_type_long sleeve,Gender_female,0.0778688524590164,0.7037037037037037,2.06871932173137
206,Kids_Category_young,Gender_female,0.05327868852459016,0.48148148148148145,5.34006734006734
207,Pants_Colour_purple,Gender_female,0.040983606557377046,0.7142857142857142,2.5258799171842647
208,shirt_type_long sleeve,Gender_female,0.05327868852459016,0.48148148148148145,3.175175175175175
209,Shirt_Colour_red,Gender_female,0.05737704918032787,0.4666666666666667,2.033333333333333
210,Gender_female,With_Kids_yes,0.040983606557377046,0.5263157894736842,3.669172932330827
211,shirt_type_long sleeve,With_Kids_no,0.0778688524590164,0.7037037037037037,2.06871932173137
212,shirt_type_long sleeve,Gender_female,0.0860655737704918,0.7777777777777778,2.2326797385620916
213,Spectacles_yes,Gender_male,0.05737704918032787,0.45161290322580644,2.395511921458626
214,Washer_No_5,Kids_Category_no_kids,0.045081967213114756,0.3666666666666667,2.033333333333333
215,shirt_type_long sleeve,Kids_Category_no_kids,0.04918032786885246,0.4444444444444444,2.259259259259259
216,Spectacles_yes,Kids_Category_no_kids,0.040983606557377046,0.3225806451612903,3.0272952853598016
217,Kids_Category_young,Shirt_Colour_white,0.040983606557377046,0.37037037037037035,7.530864197530864
218,Kids_Category_young,Shirt_Colour_white,0.040983606557377046,0.37037037037037035,2.101636520241171
219,Kids_Category_young,Spectacles_no,0.06967213114754098,0.6296296296296295,4.9557945041816005
220,Kids_Category_young,With_Kids_yes,0.06967213114754098,0.6296296296296295,5.29757343550447
221,Kids_Category_young,Washer_No_3,0.040983606557377046,0.37037037037037035,6.951566951566952
222,Kids_Category_young,With_Kids_yes,0.040983606557377046,0.37037037037037035,5.020576131687243
223,Kids_Category_young,pants_type_long,0.04918032786885246,0.4444444444444444,4.337777777777777
224,Kids_Category_young,With_Kids_yes,0.08196721311475409,0.7407407407407407,5.648148148148148
225,Pants_Colour_blue_jeans,Race_chinese,0.040983606557377046,0.5263157894736842,2.006578947368421
226,Washer_No_5,With_Kids_no,0.045081967213114756,0.3666666666666667,2.033333333333333
227,Washer_No_5,Attire_casual,0.045081967213114756,0.44,2.0256603773584905
228,shirt_type_long sleeve,Spectacles_no,0.04918032786885246,0.4444444444444444,2.0854700854700856
229,shirt_type_long sleeve,Race_malay,0.05327868852459016,0.48148148148148145,2.175582990397805
230,shirt_type_long sleeve,With_Kids_no,0.04918032786885246,0.4444444444444444,2.259259259259259
231,shirt_type_long sleeve,Race_malay,0.05327868852459016,0.5416666666666666,2.033333333333333
232,Spectacles_no,With_Kids_yes,0.040983606557377046,0.39999999999999997,2.7885714285714287
233,Washer_No_3,Spectacles_yes,0.04918032786885246,0.30000000000000004,3.3272727272727276
234,Spectacles_yes,With_Kids_no,0.040983606557377046,0.3225806451612903,3.0272952853598016
